"718 HALES POINT RD, RICHMOND COUNTY","718 HALES POINT RD, FARNHAM, VA 22460-2108, UNITED STATES",718,HALES POINT RD,FARNHAM,VA,22460-2108,RICHMOND,RICH-6,"VATI,RDOF","-76,63019","37,83633",NULL,NULL,NULL,Unserved,RICH 6,1890
"4260 HALES POINT RD, RICHMOND COUNTY","4260 HALES POINT RD, FARNHAM, VA 22460-2007, UNITED STATES",4260,HALES POINT RD,FARNHAM,VA,22460-2007,RICHMOND,RICH-6,"VATI,RDOF","-76,65122","37,79653",NULL,NULL,NULL,Unserved,RICH 6,1891
"372 MARTINS VALLEY LN, RICHMOND COUNTY","372 MARTINS VALLEY LN, WARSAW, VA 22572-3717, UNITED STATES",372,MARTINS VALLEY LN,WARSAW,VA,22572-3717,RICHMOND,RICH-1,"VATI,RDOF","-76,6991","37,94173",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1892
"390 MARTINS VALLEY LN, RICHMOND COUNTY","390 MARTINS VALLEY LN, WARSAW, VA 22572-3717, UNITED STATES",390,MARTINS VALLEY LN,WARSAW,VA,22572-3717,RICHMOND,RICH-1,"VATI,RDOF","-76,697","37,9406",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1893
"166 HARRIS AVE, RICHMOND COUNTY","166 HARRIS AVE, WARSAW, VA 22572, UNITED STATES",166,HARRIS AVE,WARSAW,VA,22572,RICHMOND,RICH-1,NULL,"-76,75468","37,96955",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1894
"434 KELLYS LN, RICHMOND COUNTY","434 KELLYS LN, WARSAW, VA 22572-3006, UNITED STATES",434,KELLYS LN,WARSAW,VA,22572-3006,RICHMOND,RICH-1,"VATI,RDOF","-76,77518","38,01072",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1895
"430 KELLYS LN, RICHMOND COUNTY","430 KELLYS LN, WARSAW, VA 22572-3006, UNITED STATES",430,KELLYS LN,WARSAW,VA,22572-3006,RICHMOND,RICH-1,"VATI,RDOF","-76,77503","38,01049",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1896
"432 KELLYS LN, RICHMOND COUNTY","432 KELLYS LN, WARSAW, VA 22572-3006, UNITED STATES",432,KELLYS LN,WARSAW,VA,22572-3006,RICHMOND,RICH-1,"VATI,RDOF","-76,77511","38,01066",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1897
"428 KELLYS LN, RICHMOND COUNTY","428 KELLYS LN, WARSAW, VA 22572-3006, UNITED STATES",428,KELLYS LN,WARSAW,VA,22572-3006,RICHMOND,RICH-1,"VATI,RDOF","-76,77499","38,01043",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1898
"426 KELLYS LN, RICHMOND COUNTY","426 KELLYS LN, WARSAW, VA 22572-3006, UNITED STATES",426,KELLYS LN,WARSAW,VA,22572-3006,RICHMOND,RICH-1,"VATI,RDOF","-76,7749","38,01032",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1899
"2229 MENOKIN RD, RICHMOND COUNTY","2229 MENOKIN RD, WARSAW, VA 22572-3044, UNITED STATES",2229,MENOKIN RD,WARSAW,VA,22572-3044,RICHMOND,RICH-1,"VATI,RDOF","-76,7731","37,99005",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1900
"2445 MENOKIN RD, RICHMOND COUNTY","2445 MENOKIN RD, WARSAW, VA 22572-3056, UNITED STATES",2445,MENOKIN RD,WARSAW,VA,22572-3056,RICHMOND,RICH-1,"VATI,RDOF","-76,77908","37,99013",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1901
"1236 TALLENT TOWN RD, RICHMOND COUNTY","1236 TALLENT TOWN RD, WARSAW, VA 22572-3009, UNITED STATES",1236,TALLENT TOWN RD,WARSAW,VA,22572-3009,RICHMOND,RICH-1,"VATI,RDOF","-76,76636","38,00914",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1902
"1176 TALLENT TOWN RD, RICHMOND COUNTY","1176 TALLENT TOWN RD, WARSAW, VA 22572-3010, UNITED STATES",1176,TALLENT TOWN RD,WARSAW,VA,22572-3010,RICHMOND,RICH-1,"VATI,RDOF","-76,76837","38,00923",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1903
"1144 TALLENT TOWN RD, RICHMOND COUNTY","1144 TALLENT TOWN RD, WARSAW, VA 22572-3010, UNITED STATES",1144,TALLENT TOWN RD,WARSAW,VA,22572-3010,RICHMOND,RICH-1,VATI,"-76,7686","38,00888",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1904
"1234 TALLENT TOWN RD, RICHMOND COUNTY","1234 TALLENT TOWN RD, WARSAW, VA 22572-3009, UNITED STATES",1234,TALLENT TOWN RD,WARSAW,VA,22572-3009,RICHMOND,RICH-1,"VATI,RDOF","-76,7671","38,00953",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1905
"1122 TALLENT TOWN RD, RICHMOND COUNTY","1122 TALLENT TOWN RD, WARSAW, VA 22572-3010, UNITED STATES",1122,TALLENT TOWN RD,WARSAW,VA,22572-3010,RICHMOND,RICH-1,"VATI,RDOF","-76,76738","38,00809",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1906
"1216 TALLENT TOWN RD, RICHMOND COUNTY","1216 TALLENT TOWN RD, WARSAW, VA 22572-3009, UNITED STATES",1216,TALLENT TOWN RD,WARSAW,VA,22572-3009,RICHMOND,RICH-1,"VATI,RDOF","-76,76809","38,00977",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1907
"1166 TALLENT TOWN RD, RICHMOND COUNTY","1166 TALLENT TOWN RD, WARSAW, VA 22572-3010, UNITED STATES",1166,TALLENT TOWN RD,WARSAW,VA,22572-3010,RICHMOND,RICH-1,"VATI,RDOF","-76,76687","38,00847",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1908
"21 PINE ST, RICHMOND COUNTY","21 PINE ST, WARSAW, VA 22572-4270, UNITED STATES",21,PINE ST,WARSAW,VA,22572-4270,RICHMOND,RICH-1,"VATI,RDOF","-76,75353","37,95718",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1909
"209 ST JOHNS ST, RICHMOND COUNTY","209 ST JOHNS ST, WARSAW, VA 22572-3573, UNITED STATES",209,ST JOHNS ST,WARSAW,VA,22572-3573,RICHMOND,RICH-1,"VATI,RDOF","-76,75384","37,95745",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1910
"209 ST JOHNS ST, RICHMOND COUNTY","209 ST JOHNS ST, WARSAW, VA 22572-3573, UNITED STATES",209,ST JOHNS ST,WARSAW,VA,22572-3573,RICHMOND,RICH-1,"VATI,RDOF","-76,75384","37,95745",NULL,NULL,yes,Unserved,RICH-1 REMAINDER,1911
"4039 MENOKIN RD, RICHMOND COUNTY","4039 MENOKIN RD, WARSAW, VA 22572-3063, UNITED STATES",4039,MENOKIN RD,WARSAW,VA,22572-3063,RICHMOND,RICH-1,"VATI,RDOF","-76,78999","38,01078",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1912
"4041 MENOKIN RD, RICHMOND COUNTY","4041 MENOKIN RD, WARSAW, VA 22572-3063, UNITED STATES",4041,MENOKIN RD,WARSAW,VA,22572-3063,RICHMOND,RICH-1,"VATI,RDOF","-76,79001","38,01081",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1913
"3947 MENOKIN RD, RICHMOND COUNTY","3947 MENOKIN RD, WARSAW, VA 22572-3033, UNITED STATES",3947,MENOKIN RD,WARSAW,VA,22572-3033,RICHMOND,RICH-1,"VATI,RDOF","-76,79126","38,00634",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1914
"3948 MENOKIN RD, RICHMOND COUNTY","3948 MENOKIN RD, WARSAW, VA 22572-3033, UNITED STATES",3948,MENOKIN RD,WARSAW,VA,22572-3033,RICHMOND,RICH-1,"VATI,RDOF","-76,7847","38,00936",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1915
"3856 MENOKIN RD, RICHMOND COUNTY","3856 MENOKIN RD, WARSAW, VA 22572-3000, UNITED STATES",3856,MENOKIN RD,WARSAW,VA,22572-3000,RICHMOND,RICH-1,"VATI,RDOF","-76,78958","38,00894",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1916
"1736 MENOKIN RD, RICHMOND COUNTY","1736 MENOKIN RD, WARSAW, VA 22572, UNITED STATES",1736,MENOKIN RD,WARSAW,VA,22572,RICHMOND,RICH-1,"VATI,RDOF","-76,76516","37,98448",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1917
"1476 TALLENT TOWN RD, RICHMOND COUNTY","1476 TALLENT TOWN RD, WARSAW, VA 22572-3003, UNITED STATES",1476,TALLENT TOWN RD,WARSAW,VA,22572-3003,RICHMOND,RICH-1,"VATI,RDOF","-76,7671","38,01366",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1918
"107 KELLYS LN, RICHMOND COUNTY","107 KELLYS LN, WARSAW, VA 22572-3005, UNITED STATES",107,KELLYS LN,WARSAW,VA,22572-3005,RICHMOND,RICH-1,"VATI,RDOF","-76,76901","38,01115",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1919
"146 KELLYS LN, RICHMOND COUNTY","146 KELLYS LN, WARSAW, VA 22572-3005, UNITED STATES",146,KELLYS LN,WARSAW,VA,22572-3005,RICHMOND,RICH-1,"VATI,RDOF","-76,77005","38,01199",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1920
"10 KELLYS LN, RICHMOND COUNTY","10 KELLYS LN, WARSAW, VA 22572-3004, UNITED STATES",10,KELLYS LN,WARSAW,VA,22572-3004,RICHMOND,RICH-1,"VATI,RDOF","-76,76811","38,01281",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1921
"1452 TALLENT TOWN RD, RICHMOND COUNTY","1452 TALLENT TOWN RD, WARSAW, VA 22572-3003, UNITED STATES",1452,TALLENT TOWN RD,WARSAW,VA,22572-3003,RICHMOND,RICH-1,"VATI,RDOF","-76,76697","38,01334",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1922
"1384 TALLENT TOWN RD, RICHMOND COUNTY","1384 TALLENT TOWN RD, WARSAW, VA 22572-3008, UNITED STATES",1384,TALLENT TOWN RD,WARSAW,VA,22572-3008,RICHMOND,RICH-1,"VATI,RDOF","-76,76754","38,01218",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1923
"5045 MENOKIN RD, RICHMOND COUNTY","5045 MENOKIN RD, WARSAW, VA 22572-2803, UNITED STATES",5045,MENOKIN RD,WARSAW,VA,22572-2803,RICHMOND,RICH-1,"VATI,RDOF","-76,78832","38,02459",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1924
"4995 MENOKIN RD, RICHMOND COUNTY","4995 MENOKIN RD, WARSAW, VA 22572-2802, UNITED STATES",4995,MENOKIN RD,WARSAW,VA,22572-2802,RICHMOND,RICH-1,"VATI,RDOF","-76,78871","38,02382",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1925
"5044 MENOKIN RD, RICHMOND COUNTY","5044 MENOKIN RD, WARSAW, VA 22572-2803, UNITED STATES",5044,MENOKIN RD,WARSAW,VA,22572-2803,RICHMOND,RICH-1,"VATI,RDOF","-76,78786","38,0238",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1926
"4865 MENOKIN RD, RICHMOND COUNTY","4865 MENOKIN RD, WARSAW, VA 22572-2801, UNITED STATES",4865,MENOKIN RD,WARSAW,VA,22572-2801,RICHMOND,RICH-1,"VATI,RDOF","-76,78917","38,02207",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1927
"4941 MENOKIN RD, RICHMOND COUNTY","4941 MENOKIN RD, WARSAW, VA 22572-2802, UNITED STATES",4941,MENOKIN RD,WARSAW,VA,22572-2802,RICHMOND,RICH-1,"VATI,RDOF","-76,78889","38,02336",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1928
"4909 MENOKIN RD, RICHMOND COUNTY","4909 MENOKIN RD, WARSAW, VA 22572-2802, UNITED STATES",4909,MENOKIN RD,WARSAW,VA,22572-2802,RICHMOND,RICH-1,"VATI,RDOF","-76,789","38,02281",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1929
"5030 MENOKIN RD, RICHMOND COUNTY","5030 MENOKIN RD, WARSAW, VA 22572-2803, UNITED STATES",5030,MENOKIN RD,WARSAW,VA,22572-2803,RICHMOND,RICH-1,"VATI,RDOF","-76,788","38,02349",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1930
"3373 RICHMOND RD, RICHMOND COUNTY","3373 RICHMOND RD, WARSAW, VA 22572-3221, UNITED STATES",3373,RICHMOND RD,WARSAW,VA,22572-3221,RICHMOND,RICH-1,"VATI,RDOF","-76,80106","37,96546",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1931
"3391 RICHMOND RD, RICHMOND COUNTY","3391 RICHMOND RD, WARSAW, VA 22572-3221, UNITED STATES",3391,RICHMOND RD,WARSAW,VA,22572-3221,RICHMOND,RICH-1,"VATI,RDOF","-76,80074","37,96561",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1932
"62 NEWLAND RD, RICHMOND COUNTY","62 NEWLAND RD, WARSAW, VA 22572-3116, UNITED STATES",62,NEWLAND RD,WARSAW,VA,22572-3116,RICHMOND,RICH-1,"VATI,RDOF","-76,79955","37,96684",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1933
"3447 RICHMOND RD, RICHMOND COUNTY","3447 RICHMOND RD, WARSAW, VA 22572-3244, UNITED STATES",3447,RICHMOND RD,WARSAW,VA,22572-3244,RICHMOND,RICH-1,"VATI,RDOF","-76,79955","37,9664",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1934
"84 NEWLAND RD, RICHMOND COUNTY","84 NEWLAND RD, WARSAW, VA 22572-3116, UNITED STATES",84,NEWLAND RD,WARSAW,VA,22572-3116,RICHMOND,RICH-1,"VATI,RDOF","-76,79951","37,96716",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1935
"17757 HISTORY LAND HWY, RICHMOND COUNTY","17757 HISTORY LAND HWY, WARSAW, VA 22572-3021, UNITED STATES",17757,HISTORY LAND HWY,WARSAW,VA,22572-3021,RICHMOND,RICH-1,"VATI,RDOF","-76,73035","37,99324",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1936
"64 KELLYS LN, RICHMOND COUNTY","64 KELLYS LN, WARSAW, VA 22572-3004, UNITED STATES",64,KELLYS LN,WARSAW,VA,22572-3004,RICHMOND,RICH-1,"VATI,RDOF","-76,76899","38,01262",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1937
"108 KELLYS LN, RICHMOND COUNTY","108 KELLYS LN, WARSAW, VA 22572-3005, UNITED STATES",108,KELLYS LN,WARSAW,VA,22572-3005,RICHMOND,RICH-1,"VATI,RDOF","-76,77023","38,01353",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1938
"106 KELLYS LN, RICHMOND COUNTY","106 KELLYS LN, WARSAW, VA 22572-3005, UNITED STATES",106,KELLYS LN,WARSAW,VA,22572-3005,RICHMOND,RICH-1,"VATI,RDOF","-76,76949","38,01331",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1939
"98 KELLYS LN, RICHMOND COUNTY","98 KELLYS LN, WARSAW, VA 22572-3004, UNITED STATES",98,KELLYS LN,WARSAW,VA,22572-3004,RICHMOND,RICH-1,VATI,"-76,76951","38,01239",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1940
"110 KELLYS LN, RICHMOND COUNTY","110 KELLYS LN, WARSAW, VA 22572-3005, UNITED STATES",110,KELLYS LN,WARSAW,VA,22572-3005,RICHMOND,RICH-1,VATI,"-76,76995","38,01301",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1941
"3533 RICHMOND RD, RICHMOND COUNTY","3533 RICHMOND RD, WARSAW, VA 22572-3242, UNITED STATES",3533,RICHMOND RD,WARSAW,VA,22572-3242,RICHMOND,RICH-1,"VATI,RDOF","-76,79689","37,96673",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1942
"3529 RICHMOND RD, RICHMOND COUNTY","3529 RICHMOND RD, WARSAW, VA 22572-3242, UNITED STATES",3529,RICHMOND RD,WARSAW,VA,22572-3242,RICHMOND,RICH-1,"VATI,RDOF","-76,79828","37,96687",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1943
"5124 MENOKIN RD, RICHMOND COUNTY","5124 MENOKIN RD, WARSAW, VA 22572-2804, UNITED STATES",5124,MENOKIN RD,WARSAW,VA,22572-2804,RICHMOND,RICH-1,"VATI,RDOF","-76,78731","38,02478",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1944
"5080 MENOKIN RD, RICHMOND COUNTY","5080 MENOKIN RD, WARSAW, VA 22572-2803, UNITED STATES",5080,MENOKIN RD,WARSAW,VA,22572-2803,RICHMOND,RICH-1,"VATI,RDOF","-76,78763","38,02424",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1945
"5079 MENOKIN RD, RICHMOND COUNTY","5079 MENOKIN RD, WARSAW, VA 22572-2803, UNITED STATES",5079,MENOKIN RD,WARSAW,VA,22572-2803,RICHMOND,RICH-1,"VATI,RDOF","-76,78779","38,02535",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1946
"675 NAYLORS BEACH RD, RICHMOND COUNTY","675 NAYLORS BEACH RD, WARSAW, VA 22572, UNITED STATES",675,NAYLORS BEACH RD,WARSAW,VA,22572,RICHMOND,RICH-1,"VATI,RDOF","-76,81454","37,96125",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1947
"3314 NAYLORS BEACH RD, RICHMOND COUNTY","3314 NAYLORS BEACH RD, WARSAW, VA 22572, UNITED STATES",3314,NAYLORS BEACH RD,WARSAW,VA,22572,RICHMOND,RICH-1,NULL,"-76,85452","37,975",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1948
"4845 MENOKIN RD, RICHMOND COUNTY","4845 MENOKIN RD, WARSAW, VA 22572-2801, UNITED STATES",4845,MENOKIN RD,WARSAW,VA,22572-2801,RICHMOND,RICH-1,"VATI,RDOF","-76,79005","38,02127",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1949
"4763 MENOKIN RD, RICHMOND COUNTY","4763 MENOKIN RD, WARSAW, VA 22572-2800, UNITED STATES",4763,MENOKIN RD,WARSAW,VA,22572-2800,RICHMOND,RICH-1,"VATI,RDOF","-76,78975","38,02037",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1950
"775 NEWLAND RD, RICHMOND COUNTY","775 NEWLAND RD, WARSAW, VA 22572-3117, UNITED STATES",775,NEWLAND RD,WARSAW,VA,22572-3117,RICHMOND,RICH-1,"VATI,RDOF","-76,80263","37,97771",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1951
"1688 CHESTNUT HILL RD, RICHMOND COUNTY","1688 CHESTNUT HILL RD, WARSAW, VA 22572, UNITED STATES",1688,CHESTNUT HILL RD,WARSAW,VA,22572,RICHMOND,RICH-1,"VATI,RDOF","-76,78204","37,99542",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1952
"2709 MENOKIN RD, RICHMOND COUNTY","2709 MENOKIN RD, WARSAW, VA 22572-3043, UNITED STATES",2709,MENOKIN RD,WARSAW,VA,22572-3043,RICHMOND,RICH-1,"VATI,RDOF","-76,78063","37,99273",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1953
"2792 MENOKIN RD, RICHMOND COUNTY","2792 MENOKIN RD, WARSAW, VA 22572-3043, UNITED STATES",2792,MENOKIN RD,WARSAW,VA,22572-3043,RICHMOND,RICH-1,"VATI,RDOF","-76,78031","37,99634",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1954
"2460 MENOKIN RD, RICHMOND COUNTY","2460 MENOKIN RD, WARSAW, VA 22572-3056, UNITED STATES",2460,MENOKIN RD,WARSAW,VA,22572-3056,RICHMOND,RICH-1,"VATI,RDOF","-76,77343","37,99606",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1955
"2767 MENOKIN RD, RICHMOND COUNTY","2767 MENOKIN RD, WARSAW, VA 22572-3043, UNITED STATES",2767,MENOKIN RD,WARSAW,VA,22572-3043,RICHMOND,RICH-1,"VATI,RDOF","-76,78248","37,99454",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1956
"2822 MENOKIN RD, RICHMOND COUNTY","2822 MENOKIN RD, WARSAW, VA 22572, UNITED STATES",2822,MENOKIN RD,WARSAW,VA,22572,RICHMOND,RICH-1,"VATI,RDOF","-76,78075","37,99675",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1957
"568 TALLENT TOWN RD, RICHMOND COUNTY","568 TALLENT TOWN RD, WARSAW, VA 22572-3014, UNITED STATES",568,TALLENT TOWN RD,WARSAW,VA,22572-3014,RICHMOND,RICH-1,"VATI,RDOF","-76,77227","38,00141",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1958
"1071 TALLENT TOWN RD, RICHMOND COUNTY","1071 TALLENT TOWN RD, WARSAW, VA 22572-3011, UNITED STATES",1071,TALLENT TOWN RD,WARSAW,VA,22572-3011,RICHMOND,RICH-1,"VATI,RDOF","-76,76991","38,00845",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1959
"979 TALLENT TOWN RD, RICHMOND COUNTY","979 TALLENT TOWN RD, WARSAW, VA 22572-3012, UNITED STATES",979,TALLENT TOWN RD,WARSAW,VA,22572-3012,RICHMOND,RICH-1,"VATI,RDOF","-76,7706","38,00747",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1960
"861 TALLENT TOWN RD, RICHMOND COUNTY","861 TALLENT TOWN RD, WARSAW, VA 22572-3013, UNITED STATES",861,TALLENT TOWN RD,WARSAW,VA,22572-3013,RICHMOND,RICH-1,"VATI,RDOF","-76,77101","38,00528",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1961
"1096 TALLENT TOWN RD, RICHMOND COUNTY","1096 TALLENT TOWN RD, WARSAW, VA 22572-3011, UNITED STATES",1096,TALLENT TOWN RD,WARSAW,VA,22572-3011,RICHMOND,RICH-1,VATI,"-76,76889","38,00828",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1962
"946 TALLENT TOWN RD, RICHMOND COUNTY","946 TALLENT TOWN RD, WARSAW, VA 22572-3012, UNITED STATES",946,TALLENT TOWN RD,WARSAW,VA,22572-3012,RICHMOND,RICH-1,"VATI,RDOF","-76,76802","38,00719",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1963
"1055 TALLENT TOWN RD, RICHMOND COUNTY","1055 TALLENT TOWN RD, WARSAW, VA 22572-3011, UNITED STATES",1055,TALLENT TOWN RD,WARSAW,VA,22572-3011,RICHMOND,RICH-1,"VATI,RDOF","-76,76998","38,00823",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1964
"1436 CHESTNUT HILL RD, RICHMOND COUNTY","1436 CHESTNUT HILL RD, WARSAW, VA 22572-3119, UNITED STATES",1436,CHESTNUT HILL RD,WARSAW,VA,22572-3119,RICHMOND,RICH-1,"VATI,RDOF","-76,78657","37,99404",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1965
"1492 CHESTNUT HILL RD, RICHMOND COUNTY","1492 CHESTNUT HILL RD, WARSAW, VA 22572-3119, UNITED STATES",1492,CHESTNUT HILL RD,WARSAW,VA,22572-3119,RICHMOND,RICH-1,"VATI,RDOF","-76,78537","37,99452",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1966
"1470 CHESTNUT HILL RD, RICHMOND COUNTY","1470 CHESTNUT HILL RD, WARSAW, VA 22572-3119, UNITED STATES",1470,CHESTNUT HILL RD,WARSAW,VA,22572-3119,RICHMOND,RICH-1,"VATI,RDOF","-76,78574","37,99306",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1967
"1228 CHESTNUT HILL RD, RICHMOND COUNTY","1228 CHESTNUT HILL RD, WARSAW, VA 22572-3152, UNITED STATES",1228,CHESTNUT HILL RD,WARSAW,VA,22572-3152,RICHMOND,RICH-1,"VATI,RDOF","-76,78938","37,99347",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1968
"1332 CHESTNUT HILL RD, RICHMOND COUNTY","1332 CHESTNUT HILL RD, WARSAW, VA 22572-3118, UNITED STATES",1332,CHESTNUT HILL RD,WARSAW,VA,22572-3118,RICHMOND,RICH-1,"VATI,RDOF","-76,78831","37,99379",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1969
"445 MENOKIN RD, RICHMOND COUNTY","445 MENOKIN RD, WARSAW, VA 22572, UNITED STATES",445,MENOKIN RD,WARSAW,VA,22572,RICHMOND,RICH-1,"VATI,RDOF","-76,75896","37,96929",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1970
"207 HARRIS AVE, RICHMOND COUNTY","207 HARRIS AVE, WARSAW, VA 22572, UNITED STATES",207,HARRIS AVE,WARSAW,VA,22572,RICHMOND,RICH-1,NULL,"-76,75618","37,96928",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1971
"177 HARRIS AVE, RICHMOND COUNTY","177 HARRIS AVE, WARSAW, VA 22572, UNITED STATES",177,HARRIS AVE,WARSAW,VA,22572,RICHMOND,RICH-1,NULL,"-76,75565","37,96892",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1972
"294 MENOKIN RD, RICHMOND COUNTY","294 MENOKIN RD, WARSAW, VA 22572, UNITED STATES",294,MENOKIN RD,WARSAW,VA,22572,RICHMOND,RICH-1,NULL,"-76,75813","37,96731",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1973
"247 HARRIS AVE, RICHMOND COUNTY","247 HARRIS AVE, WARSAW, VA 22572, UNITED STATES",247,HARRIS AVE,WARSAW,VA,22572,RICHMOND,RICH-1,NULL,"-76,75682","37,96984",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1974
"3185 RICHMOND RD, RICHMOND COUNTY","3185 RICHMOND RD, WARSAW, VA 22572-3223, UNITED STATES",3185,RICHMOND RD,WARSAW,VA,22572-3223,RICHMOND,RICH-1,"VATI,RDOF","-76,80384","37,96384",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1975
"3179 RICHMOND RD, RICHMOND COUNTY","3179 RICHMOND RD, WARSAW, VA 22572-3223, UNITED STATES",3179,RICHMOND RD,WARSAW,VA,22572-3223,RICHMOND,RICH-1,"VATI,RDOF","-76,80439","37,96418",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1976
"3123 RICHMOND RD, RICHMOND COUNTY","3123 RICHMOND RD, WARSAW, VA 22572-3223, UNITED STATES",3123,RICHMOND RD,WARSAW,VA,22572-3223,RICHMOND,RICH-1,"VATI,RDOF","-76,80508","37,96376",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1977
"3177 RICHMOND RD, RICHMOND COUNTY","3177 RICHMOND RD, WARSAW, VA 22572-3223, UNITED STATES",3177,RICHMOND RD,WARSAW,VA,22572-3223,RICHMOND,RICH-1,"VATI,RDOF","-76,8046","37,96404",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1978
"3127 RICHMOND RD, RICHMOND COUNTY","3127 RICHMOND RD, WARSAW, VA 22572-3223, UNITED STATES",3127,RICHMOND RD,WARSAW,VA,22572-3223,RICHMOND,RICH-1,"VATI,RDOF","-76,80459","37,96403",NULL,NULL,NULL,Unserved,RICH-1 REMAINDER,1979
